"Comune";"Provincia";"Regione";"Nome";"Anno inserimento";"Data e ora inserimento";"Identificatore in OpenStreetMap";"Longitudine";"Latitudine";
"Collegno";"TORINO";"Piemonte";"Fermi";"2015";"2015-10-03T19:51:15Z";"1481306354";"7.5909512";"45.075949";
"Collegno";"TORINO";"Piemonte";"Fermi";"2015";"2015-10-03T19:51:15Z";"1481306366";"7.5910529";"45.0761702";
"Collegno";"TORINO";"Piemonte";"Fermi";"2015";"2015-10-03T19:51:15Z";"3431311424";"7.5913719";"45.0760841";
"Collegno";"TORINO";"Piemonte";"Paradiso";"2015";"2015-10-03T19:51:19Z";"1484955760";"7.6018758";"45.0735845999999";
"Collegno";"TORINO";"Piemonte";"Paradiso";"2015";"2015-10-03T19:51:19Z";"1484955761";"7.6019496";"45.0740707";
"Collegno";"TORINO";"Piemonte";"Paradiso";"2015";"2015-10-03T19:51:19Z";"1484955762";"7.6021194";"45.0741057999999";
"Torino";"TORINO";"Piemonte";"Bernini";"2015";"2015-10-03T19:51:14Z";"442641053";"7.6553078";"45.0763115999999";
"Torino";"TORINO";"Piemonte";"Bernini";"2015";"2015-10-03T19:51:14Z";"442641055";"7.6554737";"45.0756796";
"Torino";"TORINO";"Piemonte";"Bernini";"2015";"2015-10-03T19:51:14Z";"957923325";"7.6551839";"45.0760976999999";
"Torino";"TORINO";"Piemonte";"Carducci";"2015";"2015-10-03T19:51:14Z";"1621378600";"7.6715159";"45.0420901";
"Torino";"TORINO";"Piemonte";"Carducci";"2015";"2015-10-03T19:51:14Z";"2617655139";"7.6705983";"45.0422652";
"Torino";"TORINO";"Piemonte";"Carducci-Molinette";"2015";"2015-10-03T19:51:14Z";"1621378601";"7.6716037";"45.0422805999999";
"Torino";"TORINO";"Piemonte";"Carducci-Molinette";"2015";"2015-10-03T19:51:14Z";"1621378602";"7.6706847";"45.0424632";
"Torino";"TORINO";"Piemonte";"Dante";"2015";"2015-10-03T19:51:14Z";"1213993997";"7.6731006";"45.0469440999999";
"Torino";"TORINO";"Piemonte";"Dante";"2015";"2015-10-03T19:51:15Z";"1213994014";"7.6731669";"45.0471867999999";
"Torino";"TORINO";"Piemonte";"Dante";"2015";"2015-10-03T19:51:15Z";"1213994125";"7.672843";"45.0472536999999";
"Torino";"TORINO";"Piemonte";"Lingotto";"2015";"2015-10-03T19:51:15Z";"1213993797";"7.6666754";"45.0313384";
"Torino";"TORINO";"Piemonte";"Lingotto";"2015";"2015-10-03T19:51:15Z";"1213993844";"7.6669777";"45.0310483";
"Torino";"TORINO";"Piemonte";"Lingotto";"2015";"2015-10-03T19:51:15Z";"1213993854";"7.6665227";"45.031075";
"Torino";"TORINO";"Piemonte";"Marche";"2015";"2015-10-03T19:51:17Z";"1484955755";"7.6143549";"45.0740328999999";
"Torino";"TORINO";"Piemonte";"Marche";"2015";"2015-10-03T19:51:17Z";"1484955756";"7.6141769";"45.0745508999999";
"Torino";"TORINO";"Piemonte";"Marche";"2015";"2015-10-03T19:51:17Z";"1484955757";"7.6142214";"45.0746763";
"Torino";"TORINO";"Piemonte";"Marconi";"2015";"2015-10-03T19:51:17Z";"1622042886";"7.6773047";"45.0572086999999";
"Torino";"TORINO";"Piemonte";"Marconi";"2015";"2015-10-03T19:51:17Z";"3283904468";"7.6771526";"45.0572955";
"Torino";"TORINO";"Piemonte";"Marconi";"2015";"2015-10-03T19:51:18Z";"1622042919";"7.6769231";"45.0575905999999";
"Torino";"TORINO";"Piemonte";"Massaua";"2015";"2015-10-03T19:51:18Z";"1484955758";"7.6203872";"45.0743579";
"Torino";"TORINO";"Piemonte";"Massaua";"2015";"2015-10-03T19:51:18Z";"429724253";"7.620265";"45.0748976";
"Torino";"TORINO";"Piemonte";"Massaua";"2015";"2015-10-03T19:51:18Z";"946525620";"7.6203139";"45.0742357999999";
"Torino";"TORINO";"Piemonte";"Monte Grappa";"2015";"2015-10-03T19:51:18Z";"1484955759";"7.6361952";"45.0751212999999";
"Torino";"TORINO";"Piemonte";"Monte Grappa";"2015";"2015-10-03T19:51:18Z";"429724255";"7.6361567";"45.0753974";
"Torino";"TORINO";"Piemonte";"Monte Grappa";"2015";"2015-10-03T19:51:18Z";"430167591";"7.6360192";"45.0751241999999";
"Torino";"TORINO";"Piemonte";"Nizza";"2015";"2015-10-03T19:51:18Z";"3431326297";"7.6749617";"45.0516603";
"Torino";"TORINO";"Piemonte";"Nizza";"2015";"2015-10-03T19:51:19Z";"3253332072";"7.6750001";"45.0518496999999";
"Torino";"TORINO";"Piemonte";"Nizza";"2015";"2015-10-03T19:51:19Z";"3253332073";"7.6746147";"45.0519181";
"Torino";"TORINO";"Piemonte";"Porta Nuova FS";"2015";"2015-10-03T19:51:19Z";"1262284345";"7.6791748";"45.0629889";
"Torino";"TORINO";"Piemonte";"Porta Nuova FS";"2015";"2015-10-03T19:51:19Z";"1262284353";"7.6795062";"45.0629639";
"Torino";"TORINO";"Piemonte";"Porta Nuova FS";"2015";"2015-10-03T19:51:19Z";"3431326298";"7.6786792";"45.0623767";
"Torino";"TORINO";"Piemonte";"Porta Nuova FS";"2015";"2015-10-03T19:51:20Z";"1262284319";"7.6788293";"45.0631899999999";
"Torino";"TORINO";"Piemonte";"Porta Nuova FS";"2015";"2015-10-03T19:51:20Z";"1262284354";"7.6790672";"45.0630259";
"Torino";"TORINO";"Piemonte";"Porta Susa A";"2015";"2015-10-03T19:51:20Z";"1367855907";"7.6638544";"45.0705256";
"Torino";"TORINO";"Piemonte";"Porta Susa A";"2015";"2015-10-03T19:51:20Z";"1367855910";"7.6640494";"45.0708028999999";
"Torino";"TORINO";"Piemonte";"Porta Susa A";"2015";"2015-10-03T19:51:20Z";"1839686581";"7.6651476";"45.070241";
"Torino";"TORINO";"Piemonte";"Porta Susa B";"2015";"2015-10-03T19:51:20Z";"1367855911";"7.6643731";"45.0712509999999";
"Torino";"TORINO";"Piemonte";"Porta Susa B";"2015";"2015-10-03T19:51:20Z";"2299299617";"7.6656599";"45.0709646999999";
"Torino";"TORINO";"Piemonte";"Porta Susa C";"2015";"2015-10-03T19:51:20Z";"1367855914";"7.6650713";"45.0722439999999";
"Torino";"TORINO";"Piemonte";"Porta Susa C";"2015";"2015-10-03T19:51:20Z";"2299299618";"7.6663675";"45.0719534999999";
"Torino";"TORINO";"Piemonte";"Porta Susa D";"2015";"2015-10-03T19:51:21Z";"1367855920";"7.6656611";"45.0730828";
"Torino";"TORINO";"Piemonte";"Porta Susa D";"2015";"2015-10-03T19:51:21Z";"1367855922";"7.6658561";"45.0733601";
"Torino";"TORINO";"Piemonte";"Porta Susa D";"2015";"2015-10-03T19:51:21Z";"3283630305";"7.6669572";"45.0727947";
"Torino";"TORINO";"Piemonte";"Pozzo Strada";"2015";"2015-10-03T19:51:21Z";"1484955763";"7.6292636";"45.0748533";
"Torino";"TORINO";"Piemonte";"Pozzo Strada";"2015";"2015-10-03T19:51:21Z";"1484955764";"7.6293344";"45.0750578";
"Torino";"TORINO";"Piemonte";"Pozzo Strada";"2015";"2015-10-03T19:51:21Z";"1484955765";"7.6295807";"45.0750645999999";
"Torino";"TORINO";"Piemonte";"Principi D'Acaja";"2015";"2015-10-03T19:51:21Z";"957923307";"7.6641175";"45.0761546";
"Torino";"TORINO";"Piemonte";"Principi D'Acaja";"2015";"2015-10-03T19:51:21Z";"957923319";"7.6640139";"45.0762635";
"Torino";"TORINO";"Piemonte";"Principi D'Acaja";"2015";"2015-10-03T19:51:21Z";"957923361";"7.6637775";"45.0765277";
"Torino";"TORINO";"Piemonte";"Principi D'Acaja";"2015";"2015-10-03T19:51:22Z";"957923318";"7.6641551";"45.0765432";
"Torino";"TORINO";"Piemonte";"Racconigi";"2015";"2015-10-03T19:51:22Z";"1484955766";"7.6490054";"45.0755389999999";
"Torino";"TORINO";"Piemonte";"Racconigi";"2015";"2015-10-03T19:51:22Z";"1484955767";"7.6489917";"45.0756378";
"Torino";"TORINO";"Piemonte";"Racconigi";"2015";"2015-10-03T19:51:22Z";"1484955768";"7.6491342";"45.0759282";
"Torino";"TORINO";"Piemonte";"Re Umberto";"2015";"2015-10-03T19:51:22Z";"3431314075";"7.6744643";"45.0641930999999";
"Torino";"TORINO";"Piemonte";"Re Umberto";"2015";"2015-10-03T19:51:22Z";"3431314076";"7.6746301";"45.0643961";
"Torino";"TORINO";"Piemonte";"Re Umberto";"2015";"2015-10-03T19:51:22Z";"3431314077";"7.6745311";"45.0644150999999";
"Torino";"TORINO";"Piemonte";"Rivoli";"2015";"2015-10-03T19:51:22Z";"946525643";"7.6446657";"45.0752578999999";
"Torino";"TORINO";"Piemonte";"Rivoli";"2015";"2015-10-03T19:51:22Z";"957916124";"7.6445375";"45.0753552999999";
"Torino";"TORINO";"Piemonte";"Rivoli";"2015";"2015-10-03T19:51:23Z";"946525616";"7.6443423";"45.0758014";
"Torino";"TORINO";"Piemonte";"Spezia";"2015";"2015-10-03T19:51:23Z";"3431330483";"7.6696465";"45.0380998999999";
"Torino";"TORINO";"Piemonte";"Spezia";"2015";"2015-10-03T19:51:23Z";"3431330484";"7.6692151";"45.0382256999999";
"Torino";"TORINO";"Piemonte";"Spezia";"2015";"2015-10-03T19:51:23Z";"3431330485";"7.6697299";"45.0382585999999";
"Torino";"TORINO";"Piemonte";"Vinzaglio";"2015";"2015-10-03T19:51:23Z";"3431314078";"7.6658292";"45.0673244999999";
"Torino";"TORINO";"Piemonte";"Vinzaglio";"2015";"2015-10-03T19:51:23Z";"3431314079";"7.6656828";"45.0673543999999";
"Torino";"TORINO";"Piemonte";"Vinzaglio";"2015";"2015-10-03T19:51:23Z";"3431314080";"7.6661953";"45.0675914999999";
"Torino";"TORINO";"Piemonte";"XVIII Dicembre";"2015";"2015-10-03T19:51:23Z";"1026285955";"7.6684714";"45.0737746";
"Torino";"TORINO";"Piemonte";"XVIII Dicembre";"2015";"2015-10-03T19:51:24Z";"1026285948";"7.667789";"45.074027";
"Torino";"TORINO";"Piemonte";"XVIII Dicembre";"2015";"2015-10-03T19:51:24Z";"1026285950";"7.6685212";"45.0739311";
"Torino";"TORINO";"Piemonte";"XVIII Dicembre";"2015";"2015-10-03T19:51:24Z";"1026285957";"7.6679438";"45.074156";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-10-03T19:51:24Z";"2079616071";"8.9490997";"44.4071809";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-10-03T19:51:24Z";"2079616073";"8.9493983";"44.4072129999999";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-10-03T19:51:24Z";"2079616077";"8.9480866";"44.4073157999999";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-10-03T19:51:24Z";"2079853464";"8.9483339";"44.4077399";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-10-03T19:51:24Z";"2831239769";"8.8955046";"44.4281518";
"Genova";"GENOVA";"Liguria";"";"2015";"2015-10-03T19:51:24Z";"417829739";"8.92844159999999";"44.4089103";
"Genova";"GENOVA";"Liguria";"M Darsena";"2015";"2015-10-03T19:51:16Z";"205363624";"8.92675159999999";"44.4130202999999";
"Genova";"GENOVA";"Liguria";"M Darsena";"2015";"2015-10-03T19:51:16Z";"433570925";"8.9254932";"44.413578";
"Genova";"GENOVA";"Liguria";"M Darsena";"2015";"2015-10-03T19:51:16Z";"552796451";"8.9265872";"44.4129324";
"Genova";"GENOVA";"Liguria";"M Darsena";"2015";"2015-10-03T19:51:16Z";"735037519";"8.9265319";"44.41319";
"Genova";"GENOVA";"Liguria";"M De Ferrari";"2015";"2015-10-03T19:51:16Z";"205361300";"8.9343391";"44.4075818";
"Genova";"GENOVA";"Liguria";"M Dinegro";"2015";"2015-10-03T19:51:16Z";"1228579916";"8.9119356";"44.4139683";
"Genova";"GENOVA";"Liguria";"M Dinegro";"2015";"2015-10-03T19:51:16Z";"205364863";"8.91171379999999";"44.4139424999999";
"Genova";"GENOVA";"Liguria";"M Dinegro";"2015";"2015-10-03T19:51:16Z";"205365232";"8.9123895";"44.4138614";
"Genova";"GENOVA";"Liguria";"M Principe";"2015";"2015-10-03T19:51:17Z";"552472056";"8.9193584";"44.4162965";
"Genova";"GENOVA";"Liguria";"M Sarzano / Mura della Marina";"2015";"2015-10-03T19:51:17Z";"458808527";"8.93152229999999";"44.4035013";
"Genova";"GENOVA";"Liguria";"M Sarzano/Sant'Agostino";"2015";"2015-10-03T19:51:17Z";"205362334";"8.93181839999999";"44.4041928999999";
"Busto Arsizio";"VARESE";"Lombardia";"";"2014";"2014-03-27T08:19:25Z";"2746988060";"8.8527813";"45.6062859999999";
"Busto Arsizio";"VARESE";"Lombardia";"";"2014";"2014-03-27T08:19:25Z";"2746988061";"8.8528134";"45.6061583999999";
"Busto Arsizio";"VARESE";"Lombardia";"";"2014";"2014-03-27T08:19:25Z";"2746988062";"8.8500172";"45.6059623";
"Busto Arsizio";"VARESE";"Lombardia";"";"2014";"2014-03-27T08:19:25Z";"2746988063";"8.8500441";"45.6058337999999";
"Bussero";"MILANO";"Lombardia";"Bussero";"2013";"2013-05-10T11:43:26Z";"1789719887";"9.3758212";"45.5254324";
"Bussero";"MILANO";"Lombardia";"Bussero";"2013";"2013-05-10T11:43:27Z";"1789719888";"9.3758873";"45.5254505999999";
"Cassina de' Pecchi";"MILANO";"Lombardia";"Cassina De' Pecchi MM2";"2013";"2013-03-10T13:09:30Z";"2194201233";"9.3619985";"45.5215827999999";
"Cassina de' Pecchi";"MILANO";"Lombardia";"Cassina De' Pecchi MM2";"2013";"2013-03-10T13:09:30Z";"2194201241";"9.36193379999999";"45.5216964";
"Cernusco sul Naviglio";"MILANO";"Lombardia";"Villa Fiorita MM2";"2012";"2012-08-14T09:20:29Z";"1728271257";"9.3461809";"45.5204767";
"Cernusco sul Naviglio";"MILANO";"Lombardia";"Villa Fiorita MM2";"2012";"2012-08-14T09:20:29Z";"1728271258";"9.345979";"45.5204969999999";
"Gessate";"MILANO";"Lombardia";"Gessate MM2";"2014";"2014-05-25T09:59:44Z";"2879577934";"9.4371823";"45.5448280999999";
"Gessate";"MILANO";"Lombardia";"Gessate MM2";"2014";"2014-05-25T09:59:44Z";"2879577935";"9.4366244";"45.5448781999999";
"Gessate";"MILANO";"Lombardia";"Gessate MM2";"2014";"2014-05-25T09:59:44Z";"2879577936";"9.4367375";"45.5450750999999";
"Gessate";"MILANO";"Lombardia";"Gessate MM2";"2014";"2014-05-25T09:59:44Z";"2879577938";"9.43701929999999";"45.5452145";
"Gessate";"MILANO";"Lombardia";"Gessate MM2";"2014";"2014-05-25T09:59:44Z";"2879577939";"9.4363693";"45.5453358999999";
"Gessate";"MILANO";"Lombardia";"Gessate MM2";"2014";"2014-05-25T09:59:44Z";"2879577940";"9.4368965";"45.545459";
"Gorgonzola";"MILANO";"Lombardia";"Cascina Antonietta MM2";"2013";"2013-03-09T13:10:11Z";"2192482528";"9.4237383";"45.5418623999999";
"Gorgonzola";"MILANO";"Lombardia";"Gorgonzola MM2";"2013";"2013-03-09T13:10:16Z";"1469025145";"9.4036883";"45.5369891";
"Gorgonzola";"MILANO";"Lombardia";"Gorgonzola MM2";"2013";"2013-03-09T13:10:16Z";"1533193008";"9.4038538";"45.5365078999999";
"Gorgonzola";"MILANO";"Lombardia";"Gorgonzola MM2";"2013";"2013-03-09T13:10:16Z";"2188420830";"9.4034777";"45.5363552999999";
"Gorgonzola";"MILANO";"Lombardia";"Gorgonzola MM2";"2013";"2013-03-09T13:10:16Z";"2188420842";"9.4038466";"45.5364532999999";
"Gorgonzola";"MILANO";"Lombardia";"Villa Pompea MM2";"2013";"2013-03-04T19:39:08Z";"1728285734";"9.3850086";"45.5277255999999";
"Gorgonzola";"MILANO";"Lombardia";"Villa Pompea MM2";"2013";"2013-03-04T19:39:09Z";"1728285737";"9.3850688";"45.5277403999999";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-11-29T13:57:17Z";"1523184155";"9.2244346";"45.5122379";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-11-29T13:57:17Z";"1523184163";"9.22465719999999";"45.5121035";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-11-29T13:57:18Z";"1523184184";"9.2246773";"45.5121702";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-11-29T13:57:18Z";"1523184187";"9.2244051";"45.5121448";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-11-29T14:15:55Z";"1523199185";"9.20118519999999";"45.4898767999999";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-12-09T19:12:02Z";"1538527567";"9.1202586";"45.4940406999999";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-12-09T19:55:05Z";"1538558617";"9.1880915";"45.4607369";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-12-09T19:55:05Z";"1538558620";"9.1883417";"45.4604316";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-12-09T20:24:21Z";"1538587698";"9.1937505";"45.4748183999999";
"Milano";"MILANO";"Lombardia";"";"2011";"2011-12-09T20:24:21Z";"1538587703";"9.1946325";"45.4745923999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-26T17:13:19Z";"1606676497";"9.224262";"45.4590812";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-26T17:13:19Z";"1606676501";"9.2235159";"45.4591271999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-26T17:13:19Z";"1606676508";"9.22381249999999";"45.4593656999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-26T17:13:19Z";"1606676512";"9.22406559999999";"45.4593691";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-26T17:13:19Z";"1606676514";"9.22381629999999";"45.4596601";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-26T17:13:19Z";"1606676518";"9.2240531";"45.4596662";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-26T17:13:19Z";"1606676523";"9.2243448";"45.45982";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-26T17:13:20Z";"1606676526";"9.2235948";"45.4599333999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:08Z";"1611026382";"9.1496557";"45.4667754";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:09Z";"1611026404";"9.18198059999999";"45.4677984";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:09Z";"1611026409";"9.1764218";"45.4679519";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:09Z";"1611026414";"9.1608921";"45.4680712999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:10Z";"1611026420";"9.1602932";"45.4682827999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:10Z";"1611026430";"9.1610257";"45.4684355999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:10Z";"1611026436";"9.1828679";"45.4684776";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:10Z";"1611026439";"9.1604007";"45.4684844";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:10Z";"1611026450";"9.182572";"45.4686512999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:11Z";"1611026496";"9.201967";"45.4715301";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:12Z";"1611026517";"9.2026178";"45.4718518999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:12Z";"1611026520";"9.20215499999999";"45.4719251";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:12Z";"1611026523";"9.20247099999999";"45.4721495";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:12Z";"1611026526";"9.2025982";"45.4722508999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:12Z";"1611026531";"9.1512581";"45.4733801";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:13Z";"1611026571";"9.1439061";"45.4788386999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:13Z";"1611026578";"9.14417579999999";"45.4790064";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:14Z";"1611026594";"9.14357279999999";"45.4790771999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:14Z";"1611026608";"9.1440568";"45.4793334";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:14Z";"1611026610";"9.1436892";"45.479443";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:14Z";"1611026613";"9.2106595";"45.4798945";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:14Z";"1611026615";"9.2107451";"45.4799865999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:14Z";"1611026643";"9.21126879999999";"45.4802307";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:14Z";"1611026645";"9.2113376";"45.4804808";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:15Z";"1611026667";"9.2172639";"45.4839194999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:15Z";"1611026674";"9.21496999999999";"45.4841047999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:16Z";"1611026679";"9.2150894";"45.4842288999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:16Z";"1611026684";"9.21468149999999";"45.4844389";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:16Z";"1611026688";"9.21667399999999";"45.4856294";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:16Z";"1611026692";"9.2165041";"45.4857159999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:16Z";"1611026696";"9.1372687";"45.4857851";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:16Z";"1611026699";"9.1369595";"45.4858628";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:16Z";"1611026704";"9.21617509999999";"45.4858787";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:17Z";"1611026710";"9.215992";"45.4859640999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:17Z";"1611026712";"9.1375506";"45.4862443999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:17Z";"1611026715";"9.1373579";"45.4862915";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:17Z";"1611026718";"9.2161811";"45.486409";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:17Z";"1611026725";"9.2165996";"45.4868256";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:18Z";"1611026754";"9.2212326";"45.5007531999999";
"Milano";"MILANO";"Lombardia";"";"2012";"2012-01-29T20:51:18Z";"1611026757";"9.2209853";"45.5008282";
